cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;removida_do_mosc;data_fechamento;ano_fechamento;tx_endereco_completo;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social;Populacao
63509295000146;OS INVISIVEIS;;2025-10-28;não;;;RUA GAMBOA, 151, , PARAISO, Santo André, SP, 09190670;Santo Andr�;SP;-46,532127;-23,673674;88006.0;1.0;782.048
1741697000114;ASSOCIACAO GESTO SIMPLES;GESTO SIMPLES;1997-02-17;não;;;RUA SAQUAREMA47, JARDIM ALZIRA FRANCO, Santo André, SP, 09271570;Santo Andr�;SP;-46,4998957549996;-23,6477387389996;88006.0;1.0;782.048
71542922000250;C A V CENTRO DE AUXILIO A VIDA;C A V;2005-07-20;não;;;RUA FILIPINAS70, PARQUE NOVO ORATORIO, Santo André, SP, 09270420;Santo Andr�;SP;-46,4956385819996;-23,6359087249996;87301.0;1.0;782.048
9186926000198;ORGANIZACAO ODILON CARVALHO SCHIAVI;OCS;2007-10-31;não;;;RUA DAS CANELEIRAS728, JARDIM, Santo André, SP, 09090050;Santo Andr�;SP;-46,5409545249996;-23,6476144909996;88006.0;1.0;782.048
74333808000127;INSTITUICAO ASSISTENCIAL CASA DO CAMINHO ANANIAS;;1994-04-18;não;;;RUA ANDORINHA9, JARDIM DO SOL, Santo André, SP, 09071120;Santo Andr�;SP;-46,5498209799996;-23,6510902919996;87115.0;1.0;782.048
4330030000117;COMUNIDADE NASCER DE NOVO;;2001-03-14;não;;;AVENIDA DOS AMORITAS497, JARDIM DO ESTADIO, Santo André, SP, 09172070;Santo Andr�;SP;-46,5159187989996;-23,6950919879996;87204.0;1.0;782.048
50938877000104;ASIMD-ASSISTENCIA SOCIAL IRMA MARIA DOLORES;;1984-07-12;não;;;RUA VERA CRUZ386, JARDIM HOLLYWOOD, São Bernardo do Campo, SP, 09608100;S�o Bernardo Do Campo;SP;-46,5649720469996;-23,6743461789996;88006.0;1.0;841.154
53716833000209;ASSOCIACAO BENEFICENTE DE NOSSA SENHORA DE FATIMA DE VILA MARLENE;;2016-10-04;não;;;RUA NICOLA ADAMO (JD T MARIAS)284, CENTRO, São Bernardo do Campo, SP, 09750190;S�o Bernardo Do Campo;SP;-46,5529392889996;-23,6850893599996;88006.0;1.0;841.154
44354710000195;CASA DE SAO VICENTE DE PAULO JARDIM DOS VELHINHOS DO ABC;;1972-08-30;não;;;ESTRADA DOS ALVARENGAS999, JARDIM CAMPESTRE, São Bernardo do Campo, SP, 09850550;S�o Bernardo Do Campo;SP;-46,6044137999996;-23,7409955299996;87115.0;1.0;841.154
29476792000157;AGAPE GLOBAL;AGAPE GLOBAL;2018-01-08;não;;;RUA MARECHAL DEODORO1754, SALA  54, CENTRO, São Bernardo do Campo, SP, 09710201;S�o Bernardo Do Campo;SP;-46,5504804929996;-23,7114709429996;87301.0;1.0;841.154
17270292000185;ASSOCIACAO PROJETO ADOTE UM CIDADAO;PROJETO ADOTE UM CIDADAO - EMPREENDEDORES SOCIAIS;2012-11-12;não;;;RUA JOSE VERSOLATO, 111, BLOCO B                   SALA  3014, CENTRO, São Bernardo do Campo, SP, 09750730;S�o Bernardo Do Campo;SP;-46,548856;-23,691945;94308.0;1.0;841.154
2073439000170;INSTITUTO DE PREVENCAO, RECUPERACAO E REINTEGRANCAO HUMANA;INSTITUTO H2O;1996-05-19;não;;;RUA TREZE DE MAIO147, JD OLAVO BILAC, São Bernardo do Campo, SP, 09725810;S�o Bernardo Do Campo;SP;-46,5571502609996;-23,7024625349996;87123.0;1.0;841.154
27467528000121;ONG TRILHAS - QUALIFICACAO SOCIAL E PROFISSIONAL;TRILHAS - QUALIFICACAO SOCIAL E PROFISSIONAL;2017-03-09;não;;;RUA ENGENHEIRO ISAC GARCEZ (VL CAM MAR)11, APT   13, RUDGE RAMOS, São Bernardo do Campo, SP, 09619110;S�o Bernardo Do Campo;SP;-46,5653237089996;-23,6659906199996;88006.0;1.0;841.154
43817732000181;INSTITUTO PRO BEM BRASIL;;2021-05-11;não;;;RUA GINO GUAZZELLI241, BAETA NEVES, São Bernardo do Campo, SP, 09760570;S�o Bernardo Do Campo;SP;-46,5358128149996;-23,7052170699996;88006.0;1.0;841.154
6942440000144;ASSOCIACAO ASSISTENCIAL CARLOS HENRIQUE THOMAZ;;2004-07-06;não;;;RUA VITORIO MEDICI77, BAIRRO ASSUNCAO, São Bernardo do Campo, SP, 09810750;S�o Bernardo Do Campo;SP;-46,5699163949996;-23,7159037349996;94308.0;1.0;841.154
15045276000163;CENTRO DE CONVIVENCIA FONTE DE VIDA;;2012-01-23;não;;;RUA JOSINA MARIA DA SILVA37, VILA SACILOTTO, São Bernardo do Campo, SP, 09810310;S�o Bernardo Do Campo;SP;-46,5666872959996;-23,7231486879996;88006.0;1.0;841.154
59141085000170;GEEM GRUPO ESPIRITA EMMANUEL;;1967-12-19;não;;;AVENIDA HUMBERTO ALENCAR CASTELO BRANCO2857, ALVES DIAS, São Bernardo do Campo, SP, 09851000;S�o Bernardo Do Campo;SP;-46,5861995969996;-23,7132698589996;94910.0;1.0;841.154
3466297000173;INSTITUTO AMOR E VIDA;COMUNIDADE TERAPEUTICA AMOR E VIDA;1999-08-18;não;;;RUA JOHAN DE ALCANTARA SILVA01, BALNEARIA, São Bernardo do Campo, SP, 09822305;S�o Bernardo Do Campo;SP;-46,5429375569996;-23,7672880879996;94308.0;1.0;841.154
4185996000108;ASSOCIACAO BENEFICENTE RECICLAR VIDA 'ARVI';;2000-08-09;não;;;RUA CECILIA356, ALVINOPOLIS, São Bernardo do Campo, SP, 09891000;S�o Bernardo Do Campo;SP;-46,5642983269996;-23,6896815979996;88006.0;1.0;841.154
67180091000165;APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SAO BERNARDO DO CAMPO;;1992-09-09;não;;;RUA ANGELO DUSI258, VILA DUSSI, São Bernardo do Campo, SP, 09725270;S�o Bernardo Do Campo;SP;-46,5570058279996;-23,7068367779996;94308.0;1.0;841.154
4021877000110;ASSOCIACAO DE MORADORES DO PARQUE SELECTA;A M P S;2000-08-02;não;;;AVENIDA SERGIO TREVISAN439, PARQUE SELECTA, São Bernardo do Campo, SP, 09791480;S�o Bernardo Do Campo;SP;-46,5247031699996;-23,7429045509996;88006.0;1.0;841.154
44379667000112;LAR MARIA AMELIA ASSOCIACAO ASSISTENCIAL;;1972-08-21;não;;;AVENIDA HUMBERTO DE ALENCAR CASTELO BRANCO2295, ASSUNCAO, São Bernardo do Campo, SP, 09850300;S�o Bernardo Do Campo;SP;-46,5888142389996;-23,7077058779996;85112.0;1.0;841.154
5218684000116;NUCLEO DE APOIO AO PEQUENO CIDADAO;;2002-07-25;não;;;RUA TIETE1285, RUDGE RAMOS, São Bernardo do Campo, SP, 09616080;S�o Bernardo Do Campo;SP;-46,5551003949996;-23,6686334669996;94308.0;1.0;841.154
55057517000109;CLUBE DE MAES DO BAIRRO FERRAZOPOLIS;;1988-05-20;não;;;RUA JOSE A. FROTAMOREIRA6003, FERRAZOPOLIS, São Bernardo do Campo, SP, 09790000;S�o Bernardo Do Campo;SP;-46,5414730469996;-23,7253250439996;87115.0;1.0;841.154
758088000105;PROJETO SEMENTE;;1995-08-04;não;;;AVENIDA PERY RONCHETTI1605, JD FARINA, São Bernardo do Campo, SP, 09771001;S�o Bernardo Do Campo;SP;-46,5408832059996;-23,7036556739996;94308.0;1.0;841.154
6011430000195;GRUPO ASSISTENCIAL BOREIA;;2003-11-21;não;;;RUA JOAO ESCUDEIRO115, FUNDOS, VILA EUCLIDES, São Bernardo do Campo, SP, 09725490;S�o Bernardo Do Campo;SP;-46,5599142149996;-23,6950480309996;88006.0;1.0;841.154
55054738000123;CASA DOS VELHINHOS DONA ADELAIDE;;1987-11-24;não;;;RUA PRINCIPE HUMBERTO250, VILA DUZZI, São Bernardo do Campo, SP, 09725200;S�o Bernardo Do Campo;SP;-46,5565904719996;-23,7054391019996;87115.0;1.0;841.154
53717195000151;ASSOCIACAO BENEFICENTE CASA DO CAMINHO;;1986-07-18;não;;;RUA RIO FEIO304, RUDGE RAMOS, São Bernardo do Campo, SP, 09631030;S�o Bernardo Do Campo;SP;-46,5608314969996;-23,6610767729996;94308.0;1.0;841.154
5685381000103;ASSOCIACAO ARVORE DA CRUZ;COMUNIDADE DE VIDA E ALIANCA ARVORE DA CRUZ;2003-05-29;não;;;RUA MATHILDE FERRARI MARCON61, DOS CASA, São Bernardo do Campo, SP, 09840360;S�o Bernardo Do Campo;SP;-46,5715715389996;-23,7460843109996;88006.0;1.0;841.154
5614358000209;INSTITUTO MONSENHOR JOSE BENEDITO ANTUNES;CASA MAIS VIDA SBC I;2015-06-19;não;;;RUA CACAPAVA190, BAETA NEVES, São Bernardo do Campo, SP, 09751460;S�o Bernardo Do Campo;SP;-46,5396075349996;-23,6901229699996;88006.0;1.0;841.154
40807977000130;IDE EVANGELIZAR;IDE EVANGELIZAR;2020-07-08;não;;;RUA DA ARVORE290, BATISTINI, São Bernardo do Campo, SP, 09842060;S�o Bernardo Do Campo;SP;-46,5282314019996;-23,7131243129996;94308.0;1.0;841.154
59166413000193;LAR DA MAMAE CLORY;;1970-09-30;não;;;RUA FRANCISCO VISENTAINER438, BAIRRO ASSUNCAO, São Bernardo do Campo, SP, 09861630;S�o Bernardo Do Campo;SP;-46,5789869399996;-23,7162827579996;94308.0;1.0;841.154
59122721000117;LAR DA CRIANCA EMMANUEL;;1966-09-15;não;;;AVENIDA HUMBERTO DE ALENCAR CASTELO BRANCO2955, VILA ALVES DIAS, São Bernardo do Campo, SP, 09851000;S�o Bernardo Do Campo;SP;-46,5861995969996;-23,7132698589996;85112.0;1.0;841.154
55038467000112;ASSOCIACAO BENEFICENTE LAR DO PROGREDIR INFINITO;;1987-02-17;não;;;RUA DA PENHA205, PAULICEIA, São Bernardo do Campo, SP, 09692050;S�o Bernardo Do Campo;SP;-46,5825829519996;-23,6690667649996;94308.0;1.0;841.154
45432380000171;ONG AMEM IRMAOS;;2021-08-09;não;;;RUA BENEDITO GUILHERME37, CURUCUTU, São Bernardo do Campo, SP, 09835010;S�o Bernardo Do Campo;SP;-46,6036946859996;-23,8520005909996;87204.0;1.0;841.154
8516990000127;C.A.S.A. - COMUNIDADE DE AMPARO SOCIAL E ASILAR;C.A.S.A.;2006-12-07;não;;;AVENIDA CORACAO EUCARISTICO DE JESUS, 300, , DOS FINCO, São Bernardo do Campo, SP, 09831400;S�o Bernardo Do Campo;SP;-46,541074;-23,790984;87115.0;1.0;841.154
69253813000351;ASSOCIACAO BENEFICENTE SHEKINAH;CRECHE ASSIST ASSEMBLEIA DE DEUS PEQUENINOS DO FUTURO;2007-06-18;não;;;RUA FABIO DA SILVA PRADO115, VILA FLORIDA, São Bernardo do Campo, SP, 09661000;S�o Bernardo Do Campo;SP;-46,5970513279996;-23,6596746109996;85112.0;1.0;841.154
9598364000190;EDUCADORES EM FOCO;EDUCATION AND FOCUS;2008-05-26;não;;;RUA MINISTRO NELSON HUNGRIA498, ANDAR 1, DOS CASA, São Bernardo do Campo, SP, 09840670;S�o Bernardo Do Campo;SP;-46,5790901059996;-23,7371837659996;85112.0;1.0;841.154
4233639000178;CRIANCA VIDA NOVA;PROJETO VIDA NOVA;2000-12-26;não;;;RUA DOM OSCAR ROMERO114, JARDIM DAS ORQUIDEAS, São Bernardo do Campo, SP, 09854350;S�o Bernardo Do Campo;SP;-46,6038490779996;-23,7483952319996;94308.0;1.0;841.154
58164583000176;CENTRO PARA INTEGRACAO SOCIAL;CIS;1990-08-03;não;;;RUA SANTA ADELAIDE343, VILA EUCLIDES, São Bernardo do Campo, SP, 09725690;S�o Bernardo Do Campo;SP;-46,5583860109996;-23,6957661569996;87301.0;1.0;841.154
2862635000204;INSTITUTO LUZ DAS ESTRELAS;;2002-05-16;não;;;RUA VITORIA MARIA MEDICI RAMOS820, ASSUNCAO, São Bernardo do Campo, SP, 09861640;S�o Bernardo Do Campo;SP;-46,5767127999996;-23,7144302539996;88006.0;1.0;841.154
6013803000167;MINISTERIO DE ACAO SOCIAL DA IGREJA BATISTA MANANCIAL;;2003-11-13;não;;;RUA FORTALEZA01, JARDIM THELMA II, São Bernardo do Campo, SP, 09853620;S�o Bernardo Do Campo;SP;-46,5927726249996;-23,7370173539996;88006.0;1.0;841.154
55062111000114;LAR ESCOLA JESUE FRANTZ;INSTITUTO JESUE;1988-07-04;não;;;RUA CAMARGO184, PAULICEIA, São Bernardo do Campo, SP, 09682100;S�o Bernardo Do Campo;SP;-46,5972253639996;-23,6672604599996;85112.0;1.0;841.154
55038905000142;FRATERNO ASSOCIACAO ASSISTENCIAL;;1987-04-03;não;;;RUA SETIMO GUAZZELLI99, BAETA NEVES, São Bernardo do Campo, SP, 09760600;S�o Bernardo Do Campo;SP;-46,5348538189996;-23,7039436419996;94308.0;1.0;841.154
43322189000141;OBRAS SOCIAIS SAO PEDRO APOSTOLO;;1984-02-14;não;;;RUA ANA MARIA123, TABOAO, São Bernardo do Campo, SP, 09669060;S�o Bernardo Do Campo;SP;-46,6119198079996;-23,6659542879996;85112.0;1.0;841.154
4422261000150;ASSOCIACAO DE PROMOCAO HUMANA E RESGATE DA CIDADANIA;;2001-04-30;não;;;RUA PADRE LEO COMISSARI261, JARDIM SILVINA, São Bernardo do Campo, SP, 09791006;S�o Bernardo Do Campo;SP;-46,5356578609996;-23,7370073489996;85121.0;1.0;841.154
58166281000218;ASSOCIACAO SANTO INACIO P/INTEG.DO TRAB.ESPECIAL ASIITE;;1995-06-16;não;;;RUA DAS FLORES1000, BATISTINI, São Bernardo do Campo, SP, 09842070;S�o Bernardo Do Campo;SP;-46,5800751179996;-23,7556155149996;88006.0;1.0;841.154
5634011000147;SOCIEDADE ''FRATERNITAS'' DE SAO BERNARDO DO CAMPO;;2003-03-06;não;;;RUA GIACINTO TOGNATO293, VILA BAETA NEVES, São Bernardo do Campo, SP, 09760370;S�o Bernardo Do Campo;SP;-46,5388006989996;-23,6989162599996;85112.0;1.0;841.154
16698799000252;ASSOCIACAO CENTRO TERAPEUTICO COMVIDA;COMVIDA;2013-08-22;não;;;ESTRADA DO MATARAZZO255, CURUCUTU, São Bernardo do Campo, SP, 09835700;S�o Bernardo Do Campo;SP;-46,5926075589996;-23,8547402149996;87204.0;1.0;841.154
6226516000135;FABRICA DO FUTURO;;2004-04-12;não;;;ALAMEDA DONA TERESA CRISTINA865, SALA  05, NOVA PETROPOLIS, São Bernardo do Campo, SP, 09770330;S�o Bernardo Do Campo;SP;-46,5473041759996;-23,7060383619996;88006.0;1.0;841.154
69116994000102;PROJETO MENINOS E MENINAS DE RUA;;1992-11-13;não;;;RUA JURUBATUBA1610, CENTRO, São Bernardo do Campo, SP, 09725001;S�o Bernardo Do Campo;SP;-46,5533747919996;-23,7064432959996;94308.0;1.0;841.154
71532782000158;SOCIEDADE DE ESTUDOS ESPIRITAS JARDIM DE LUZ;;1993-08-09;não;;;RUA ROSA INEZ BRUNI PINCHIARO57, RIACHO GRANDE, São Bernardo do Campo, SP, 09831120;S�o Bernardo Do Campo;SP;-46,5351601779996;-23,7993247569996;88006.0;1.0;841.154
55062111000467;LAR ESCOLA JESUE FRANTZ;NAIHP-NUCLEO DE ATENDIMENTO INTEGRADO HELLEN PAULA;2007-06-13;não;;;RUA FRANCISCO ALVES1693, VILA PAULICEIA, São Bernardo do Campo, SP, 09692100;S�o Bernardo Do Campo;SP;-46,5936809349996;-23,6654173749996;94308.0;1.0;841.154
5978110000146;ASSOCIACAO CRECHE ORFANATO PAULO SERGIO MAIA CALASAS;CARINHO DE PAI;2003-04-24;não;;;ESTRADA DO CAPIVARI2, CAPIVARI, São Bernardo do Campo, SP, 09835450;S�o Bernardo Do Campo;SP;-46,5991298859996;-23,8976732949996;87301.0;1.0;841.154
6123878000109;ASSOCIACAO DE PARTICIPACAO E DESENVOLVIMENTO DA COMUNIDADE IDOSA DE S. B. CAMPO;;2003-11-21;não;;;RUA ALDO ARMANI61, BAIRRO ASSUNCAO, São Bernardo do Campo, SP, 09850140;S�o Bernardo Do Campo;SP;-46,5711763669996;-23,7276565989996;88006.0;1.0;841.154
7083789000130;CENTRO DE CONVIVENCIA RAFA;;2004-09-09;não;;;RUA CRUZEIRO (AREIAO)669, MONTANHAO, São Bernardo do Campo, SP, 09792400;S�o Bernardo Do Campo;SP;-46,5574569199996;-23,7078280639996;94308.0;1.0;841.154
49248578000150;CENTRO SOCIAL ALEM DA FRONTEIRAS;;1977-08-15;não;;;RUA ITAGUASSU239, RUDGE RAMOS, São Bernardo do Campo, SP, 09617010;S�o Bernardo Do Campo;SP;-46,5596984639996;-23,6645009909996;88006.0;1.0;841.154
3074974000108;CENTRO DE PESQUISA E PREVENCAO EM POLITICAS SOCIAIS;CEPESP;1999-03-17;não;;;RUA MIRO VETORAZZO1197, BLOCO 8 - 22, DEMARCHI, São Bernardo do Campo, SP, 09820135;S�o Bernardo Do Campo;SP;-46,5584532939996;-23,7348024229996;88006.0;1.0;841.154
45947942000110;ASSOCIACAO SAO LUIZ;;1973-11-21;não;;;RUA MIGUEL ARCO E FLEXA41, VL EUCLIDES, São Bernardo do Campo, SP, 09725500;S�o Bernardo Do Campo;SP;-46,5595787009996;-23,6968076859996;87301.0;1.0;841.154
71539241000151;ASSOCIACAO DOS MORADORES DO NUCLEO NICOLA DEMARCHI;;1994-07-26;não;;;RUA NICOLA DEMARCHI655, DEMARCHI, São Bernardo do Campo, SP, 09820650;S�o Bernardo Do Campo;SP;-46,5574259869996;-23,7560944039996;87115.0;1.0;841.154
513882000199;ASSISTENCIA SOCIAL BENEFICENTE DE RESGATE AO AMPARO A CRIANCA;;1995-03-20;não;;;RUA DOS MACUCOS14, PARQUE DOS PASSAROS, São Bernardo do Campo, SP, 09861350;S�o Bernardo Do Campo;SP;-46,5871989629996;-23,7089768029996;88006.0;1.0;841.154
31993924000160;ASSOCIACAO CLINICA TERAPEUTICA ELO DE VIDA;ASSOCIACAO CLINICA TERAPEUTICA ELO DE VIDA;2018-10-25;não;;;RUA JOSEPHINA VALERIO CAPITANIO, 385, , JARDIM VISTA ALEGRE, São Bernardo do Campo, SP, 09822280;S�o Bernardo Do Campo;SP;-46,55176;-23,777375;87204.0;1.0;841.154
3862136000107;ASSOCIACAO BENEFICENTE RAIOS DE SOL;;2000-04-24;não;;;ESTRADA MARCO POLO2470, BATISTINI, São Bernardo do Campo, SP, 09844150;S�o Bernardo Do Campo;SP;-46,5771093169996;-23,7646098059996;88006.0;1.0;841.154
47265782000154;ASSOCIACAO CENTRO TERAPEUTICO SONHO DE VIDA;ASSOCIACAO CENTRO TERAPEUTICO SONHO DE VIDA;2022-06-09;não;;;ESTRADA SIMAO PORTELA620, RIO GRANDE, São Bernardo do Campo, SP, 09830030;S�o Bernardo Do Campo;SP;-46,5239155189996;-23,7811666229996;87204.0;1.0;841.154
3417704000152;PROJETO PERFIL DE SAMBISTA;COMUNIDADE DO SAMBA DE SBC;1999-08-18;não;;;RUA NEMER FERES RAHALL400, FERRAZOPOLIS, São Bernardo do Campo, SP, 09790235;S�o Bernardo Do Campo;SP;-46,5461841499996;-23,7254380789996;88006.0;1.0;841.154
16789975000180;CENTRO DE RECUPERACAO A VIDA;CERVI;2012-08-06;não;;;RUA ALAMEDA DOS PINHEIRAIS267, JD PORTO NOVO, São Bernardo do Campo, SP, 09853340;S�o Bernardo Do Campo;SP;-46,6351426749996;-23,7438595109996;87204.0;1.0;841.154
9656530000329;ASSOCIACAO SCALABRINI A SERVICO DOS MIGRANTES;;2021-09-17;não;;;RUA PADRE LUSTOSA, 391, , CENTRO, São Bernardo do Campo, SP, 09710120;S�o Bernardo Do Campo;SP;-46,550206;-23,707834;88006.0;1.0;841.154
30416836000132;INSTITUTO RESGATAR;RESGATAR;2018-04-26;não;;;AVENIDA CAPITAO CASA288, GALPAOGALPAO, DEMARCHI, São Bernardo do Campo, SP, 09811251;S�o Bernardo Do Campo;SP;-46,5595724219996;-23,7261929859996;88006.0;1.0;841.154
7839450000111;INSTITUTO MARIA JOSE - ORGANIZACAO DA SOCIEDADE CIVIL;PROJETO CARIDADE;2006-02-03;não;;;RUA ARAUJO VIANA23, FERRAZOPOLIS, São Bernardo do Campo, SP, 09791080;S�o Bernardo Do Campo;SP;-46,5352557179996;-23,7386419959996;94308.0;1.0;841.154
14354198000116;PROJETO O TOQUE DE CRISTO;O TOQUE DE CRISTO;2011-09-12;não;;;RUA FORTUNATO9999, TATETOS, São Bernardo do Campo, SP, 09837300;S�o Bernardo Do Campo;SP;-46,5710314859996;-23,8248310109996;87204.0;1.0;841.154
17257510000737;CONGREGACAO DE SAO JOAO BATISTA;CASA DAS CRIANCAS MENINO JESUS;1993-12-06;não;;;RUA DOUTOR JOSE ORIA444, VILA PLANALTO, São Bernardo do Campo, SP, 09890030;S�o Bernardo Do Campo;SP;-46,5695894029996;-23,6938185599996;88006.0;1.0;841.154
2732586000104;INSTITUICAO ASSISTENCIAL E EDUCACIONAL JARDIM DE ESPERANCA;JARDIM DE ESPERANCA;1998-04-08;não;;;RUA EUGENIA DE SA VITALE1120, TABOAO, São Bernardo do Campo, SP, 09665000;S�o Bernardo Do Campo;SP;-46,6128492009996;-23,6604021559996;94308.0;1.0;841.154
3149723000145;ASSOCIACAO DE VOLUNTARIOS PARA COMBATE AO CANCER DO ABC;;1999-04-13;não;;;RUA TIRADENTES587, SANTA TEREZINHA, São Bernardo do Campo, SP, 09780001;S�o Bernardo Do Campo;SP;-46,6185011749996;-23,7399298379996;94308.0;1.0;841.154
18740623000166;INSTITUTO ONCOAMIGO DE ASSISTENCIA A PESSOAS COM CANCER;ONCOAMIGO;2013-08-16;não;;;RUA BRASIL, 1134, , RUDGE RAMOS, São Bernardo do Campo, SP, 09627000;S�o Bernardo Do Campo;SP;-46,568586;-23,655437;88006.0;1.0;841.154
444286000102;CRECHE JESUS DE NAZARETH;;1995-01-27;não;;;RUA RITA MENDES DE OLIVEIRA419, JARDIM DAS ORQUIDEAS, São Bernardo do Campo, SP, 09854310;S�o Bernardo Do Campo;SP;-46,6014098719996;-23,7491151519996;85112.0;1.0;841.154
12876633000147;CENTRO SOCIAL MAXIMILIANO KOLBE;;2010-10-25;não;;;ESTRADA DO RIO ACIIMA6242, TATETOS, São Bernardo do Campo, SP, 09835495;S�o Bernardo Do Campo;SP;-46,5918456749996;-23,8410591639996;94308.0;1.0;841.154
35797364001958;ALDEIAS INFANTIS SOS BRASIL;PROGRAMA ALDEIAS INFANTIS SOS SAO BERNARDO DO CAMPO;1994-11-08;não;;;ESTRADA ERNESTO ZABEU200, TATETOS, São Bernardo do Campo, SP, 09837150;S�o Bernardo Do Campo;SP;-46,5725076589996;-23,8177116509996;94308.0;1.0;841.154
44383164000110;ASSOCIACAO METODISTA DE ACAO SOCIAL DE SAO B CAMPO;AMAS;1974-06-14;não;;;RUA DOUTOR FLAQUER613, CENTRO, São Bernardo do Campo, SP, 09710180;S�o Bernardo Do Campo;SP;-46,5491786589996;-23,7091158529996;88006.0;1.0;841.154
43337682000135;ASSOCIACAO PARA VALORIZACAO DE PESSOAS COM DEFICIENCIA;;1982-10-06;não;;;AVENIDA DR. JOSE FORNARI1777, VILA SAO JOSE, São Bernardo do Campo, SP, 09790400;S�o Bernardo Do Campo;SP;-46,5465286359996;-23,7291269399996;94308.0;1.0;841.154
43345917000130;CAMP SBC CENTRO DE FORMACAO E INTEGRACAO SOCIAL;CAMP SBC;1981-09-28;não;;;RUA SUECIA500, ASSUNCAO, São Bernardo do Campo, SP, 09861610;S�o Bernardo Do Campo;SP;-46,5755869429996;-23,7186986399996;94308.0;1.0;841.154
51127835000148;IAM INSTITUICAO ASSISTENCIAL MEIMEI;;1979-09-18;não;;;RUA FRANCISCO ALVES275, PAULICEIA, São Bernardo do Campo, SP, 09692000;S�o Bernardo Do Campo;SP;-46,5841631879996;-23,6695610649996;94308.0;1.0;841.154
50946805000109;MOVIMENTO, AMOR E TRABALHO;MAT;1983-03-08;não;;;AVENIDA MINISTRO OSWALDO ARANHA, 112, , RUDGE RAMOS, São Bernardo do Campo, SP, 09626000;S�o Bernardo Do Campo;SP;-46,570197;-23,657036;94308.0;1.0;841.154
53716601000161;FEDERACAO DE ENTIDADES DO BEM ESTAR SOCIAL;FEBES;1986-03-14;não;;;AVENIDA ARMANDO ITALO SETTI, 901, LETRA A, BAETA NEVES, São Bernardo do Campo, SP, 09760281;S�o Bernardo Do Campo;SP;-46,542471;-23,699619;88006.0;1.0;841.154
3409038000100;CENTRO CULTURAL AFRO BRASILEIRO FRANCISCO SOLANO TRINDADE;INSTITUTO SOCIOCULTURAL SOLANO;1999-06-17;não;;;AVENIDA DAS  ROSAS304, JARDIM MARIA CECILIA, São Bernardo do Campo, SP, 09720490;S�o Bernardo Do Campo;SP;-46,5571359069996;-23,7161804889996;90019.0;1.0;841.154
7521276000164;CLINICA ESPECIALIZADA VAAD - VIDA APOS AS DROGAS;CLINICA ESPECIALIZADA VAAD - VIDA APOS AS DROGAS;2005-06-30;não;;;RUA ANGELA  GIANOTTO281, B . RIO GRANDE, São Bernardo do Campo, SP, 09830250;S�o Bernardo Do Campo;SP;-46,5349264839996;-23,7805009769996;87204.0;1.0;841.154
7771646000383;INSTITUTO SALUTEM VITA EM RECUPERACAO JUDICIAL;;2006-05-26;não;;;RUA BOM JARDIM89, BAETA NEVES, São Bernardo do Campo, SP, 09751290;S�o Bernardo Do Campo;SP;-46,5424203809996;-23,6922840759996;94308.0;1.0;841.154
58166281000137;ASSOCIACAO SANTO INACIO P/INTEG.DO TRAB.ESPECIAL ASIITE;;1989-08-07;não;;;RUA NORUEGA126, JD S INACIO, São Bernardo do Campo, SP, 09861430;S�o Bernardo Do Campo;SP;-46,5861511539996;-23,7047241159996;88006.0;1.0;841.154
59150318000100;INSTITUICAO ASSISTENCIAL EMMANUEL;CENTRO DE TRATAMENTO BEZZERA DE MENEZES;1969-03-13;não;;;RUA BATUIRA400, ASSUMPCAO, São Bernardo do Campo, SP, 09861550;S�o Bernardo Do Campo;SP;-46,5770676019996;-23,7173597229996;86101.0;1.0;841.154
59107300000117;FUNDACAO SALVADOR ARENA;;1966-08-03;não;;;AVENIDA CAMINHO DO MAR2652, RUDGE RAMOS, São Bernardo do Campo, SP, 09612000;S�o Bernardo Do Campo;SP;-46,5695158419996;-23,6663113319996;85325.0;1.0;841.154
67187484000109;ASSOCIACAO BENEFICENTE CANTINHO DA MEIMEI;;1992-02-26;não;;;RUA PROFESSOR OSWALDO CONEGLIAN1, -, JARDIM ICARAI, São Bernardo do Campo, SP, 09830020;S�o Bernardo Do Campo;SP;-46,5240231709996;-23,7797599749996;87301.0;1.0;841.154
69253813000190;ASSOCIACAO BENEFICENTE SHEKINAH;;1994-09-27;não;;;AVENIDA DO TABOAO3972, TABOAO, São Bernardo do Campo, SP, 09657000;S�o Bernardo Do Campo;SP;-46,5946578739996;-23,6557341129996;85112.0;1.0;841.154
69117349000104;CENTRO COM DAS CRIANCAS DE N S DE GUADALUPE DO JD LAURA;;1992-12-09;não;;;RUA MADRE MARIA INES TRIBBIOLI30, JARDIM LAURA, ALVARENGA, São Bernardo do Campo, SP, 09853400;S�o Bernardo Do Campo;SP;-46,6069774369996;-23,7438979209996;94308.0;1.0;841.154
71539266000155;ASSOC PROMOTORA ATIV. CULTURAIS EDUC E SOCIAIS (APACES);;1994-07-26;não;;;RUA SANTO DIAS DA SILVA29, SITIO BOM JESUS, São Bernardo do Campo, SP, 09840835;S�o Bernardo Do Campo;SP;-46,5809575249996;-23,7373007829996;94308.0;1.0;841.154
